id,created_at,updated_at,event_type,payload,device_id,uuid,device_type,company_id,Counter,Latitude,Longitude,Internal Temp,External Temp,Internal Pressure,External Pressure,Altitude,External Altitude,Magnetic X-axis,Magnetic Y-axis,Magnetic Z-axis,Acceleration X-axis,Acceleration Y-axis,Acceleration Z-axis,Gyroscope X-axis,Gyroscope Y-axis,Gyroscope Z-axis
3636385,2023-06-10 21:58:28.427955+00,2023-06-10 21:58:28.427956+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""yo04"",""Payload"":""C:1177LT:35.6066LG:-119.4392IT:5.3224ET:-0.0000IP:546.8688EP:9.9604e\u002B12IA:27918.7952EA:-9.4385e\u002B206MX:343MY:233MZ:-248AX:-9AY:1AZ:0GX:-4GY:0,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1177,35.6066,-119.4392,5.3224,-0.0000,546.8688,9.9604e+12,27918.7952,-9.4385e+206,343,233,-248,-9,1,0,-4,0,
3636387,2023-06-10 22:01:28.72291+00,2023-06-10 22:01:28.722911+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""qp1c"",""Payload"":""C:1188LT:35.6070LG:-119.4427IT:5.6287ET:-0.0000IP:526.6229EP:9.9604e\u002B12IA:28036.1849EA:-9.4385e\u002B206MX:-158MY:288MZ:-262AX:-1AY:-1AZ:-2GX:33GY:32"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1188,35.6070,-119.4427,5.6287,-0.0000,526.6229,9.9604e+12,28036.1849,-9.4385e+206,-158,288,-262,-1,-1,-2,33,32,
3636388,2023-06-10 22:04:40.544518+00,2023-06-10 22:04:40.54452+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""63l7"",""Payload"":""C:1199LT:infLG:infIT:6.5090ET:-0.0000IP:1576.6556EP:9.9604e\u002B12IA:24255.3354EA:-9.4385e\u002B206MX:367MY:182MZ:-213AX:-14AY:2AZ:0GX:-5GY:-8,GZ:-1"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1199,inf,inf,6.5090,-0.0000,1576.6556,9.9604e+12,24255.3354,-9.4385e+206,367,182,-213,-14,2,0,-5,-8,-1
3636389,2023-06-10 22:07:14.540212+00,2023-06-10 22:07:14.540213+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""fgb3"",""Payload"":""C:1210LT:infLG:infIT:1.0551ET:-0.0000IP:6656.3997EP:9.9604e\u002B12IA:17925.4799EA:-9.4385e\u002B206MX:353MY:211MZ:-212AX:-11AY:2AZ:0GX:4GY:5,GZ:5"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1210,inf,inf,1.0551,-0.0000,6656.3997,9.9604e+12,17925.4799,-9.4385e+206,353,211,-212,-11,2,0,4,5,5
3636391,2023-06-10 22:31:23.495502+00,2023-06-10 22:31:23.495503+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""xj:z"",""Payload"":""C:1221LT:infLG:infIT:-0.9922ET:-0.0000IP:8879.5953EP:9.9604e\u002B12IA:16437.0523EA:-9.4385e\u002B206MX:194MY:45MZ:-170AX:-12AY:1AZ:-1GX:14GY:-2,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1221,inf,inf,-0.9922,-0.0000,8879.5953,9.9604e+12,16437.0523,-9.4385e+206,194,45,-170,-12,1,-1,14,-2,
3636392,2023-06-10 22:31:32.985791+00,2023-06-10 22:31:32.985792+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""2jcm"",""Payload"":""C:1232LT:infLG:infIT:-21.7126ET:-0.0000IP:19490.4094EP:9.9604e\u002B12IA:11935.8641EA:-9.4385e\u002B206MX:348MY:31MZ:-268AX:-12AY:0AZ:-1GX:7GY:-4,GZ:1"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1232,inf,inf,-21.7126,-0.0000,19490.4094,9.9604e+12,11935.8641,-9.4385e+206,348,31,-268,-12,0,-1,7,-4,1
3636394,2023-06-10 22:48:02.479673+00,2023-06-10 22:48:02.479674+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""i0f4"",""Payload"":""C:374LT:35.3552LG:-119.2907IT:34.1060ET:-0.0000IP:100002.9857EP:9.9604e\u002B12IA:110.6498EA:-9.4385e\u002B206MX:338MY:221MZ:-177AX:-9AY:2AZ:0GX:0GY:0,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,374,35.3552,-119.2907,34.1060,-0.0000,100002.9857,9.9604e+12,110.6498,-9.4385e+206,338,221,-177,-9,2,0,0,0,
3636397,2023-06-10 22:48:06.060371+00,2023-06-10 22:48:06.060372+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""ikrw"",""Payload"":""C:429LT:35.3552LG:-119.2907IT:33.7660ET:-0.0000IP:99994.2113EP:9.9604e\u002B12IA:111.3882EA:-9.4385e\u002B206MX:329MY:141MZ:-152AX:-9AY:1AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,429,35.3552,-119.2907,33.7660,-0.0000,99994.2113,9.9604e+12,111.3882,-9.4385e+206,329,141,-152,-9,1,0,0,0,0
3636398,2023-06-10 22:56:51.692883+00,2023-06-10 22:56:51.692884+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""kvey"",""Payload"":""C:1254LT:35.6701LG:-119.4756IT:-24.4960ET:-0.0000IP:33138.6653EP:9.9604e\u002B12IA:8492.9659EA:-9.4385e\u002B206MX:321MY:259MZ:-228AX:-9AY:1AZ:0GX:4GY:0,GZ:-"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1254,35.6701,-119.4756,-24.4960,-0.0000,33138.6653,9.9604e+12,8492.9659,-9.4385e+206,321,259,-228,-9,1,0,4,0,-
3636399,2023-06-10 22:57:02.436602+00,2023-06-10 22:57:02.436603+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""z05p"",""Payload"":""C:1265LT:35.6734LG:-119.4772IT:-24.3260ET:-0.0000IP:34521.1382EP:9.9604e\u002B12IA:8213.1543EA:-9.4385e\u002B206MX:324MY:343MZ:-267AX:-9AY:1AZ:-1GX:8GY:-2,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1265,35.6734,-119.4772,-24.3260,-0.0000,34521.1382,9.9604e+12,8213.1543,-9.4385e+206,324,343,-267,-9,1,-1,8,-2,
3636400,2023-06-10 23:12:06.482527+00,2023-06-10 23:12:06.482528+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""luix"",""Payload"":""C:1298LT:35.6986LG:-119.5056IT:-15.8546ET:-0.0000IP:51703.8451EP:9.9604e\u002B12IA:5327.2948EA:-9.4385e\u002B206MX:348MY:192MZ:-219AX:-9AY:1AZ:0GX:0GY:-1,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1298,35.6986,-119.5056,-15.8546,-0.0000,51703.8451,9.9604e+12,5327.2948,-9.4385e+206,348,192,-219,-9,1,0,0,-1,0
3636401,2023-06-10 23:12:39.187913+00,2023-06-10 23:12:39.187914+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""vns9"",""Payload"":""C:1309LT:35.7011LG:-119.5089IT:-14.9789ET:-0.0000IP:53037.8054EP:9.9604e\u002B12IA:5137.7762EA:-9.4385e\u002B206MX:365MY:93MZ:-290AX:-10AY:0AZ:0GX:13GY:-2,GZ:1"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1309,35.7011,-119.5089,-14.9789,-0.0000,53037.8054,9.9604e+12,5137.7762,-9.4385e+206,365,93,-290,-10,0,0,13,-2,1
3636402,2023-06-10 23:12:42.605366+00,2023-06-10 23:12:42.605367+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""e6wu"",""Payload"":""C:1320LT:35.7037LG:-119.5111IT:-14.2663ET:-0.0000IP:54249.6138EP:9.9604e\u002B12IA:4968.9287EA:-9.4385e\u002B206MX:257MY:-47MZ:-306AX:-10AY:1AZ:-1GX:5GY:-3,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1320,35.7037,-119.5111,-14.2663,-0.0000,54249.6138,9.9604e+12,4968.9287,-9.4385e+206,257,-47,-306,-10,1,-1,5,-3,
3636403,2023-06-10 23:13:22.342174+00,2023-06-10 23:13:22.342175+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""b3fo"",""Payload"":""C:1331LT:35.7059LG:-119.5139IT:-13.6058ET:-0.0000IP:55530.8422EP:9.9604e\u002B12IA:4793.6979EA:-9.4385e\u002B206MX:324MY:336MZ:-267AX:-9AY:1AZ:0GX:-4GY:-1,GZ:-1"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1331,35.7059,-119.5139,-13.6058,-0.0000,55530.8422,9.9604e+12,4793.6979,-9.4385e+206,324,336,-267,-9,1,0,-4,-1,-1
3636404,2023-06-10 23:13:31.378824+00,2023-06-10 23:13:31.378825+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""p8mp"",""Payload"":""C:1342LT:35.7082LG:-119.5163IT:-12.3621ET:-0.0000IP:57402.5945EP:9.9604e\u002B12IA:4543.4966EA:-9.4385e\u002B206MX:216MY:48MZ:-179AX:-12AY:0AZ:-1GX:11GY:0,GZ:7"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1342,35.7082,-119.5163,-12.3621,-0.0000,57402.5945,9.9604e+12,4543.4966,-9.4385e+206,216,48,-179,-12,0,-1,11,0,7
3636405,2023-06-10 23:14:15.227387+00,2023-06-10 23:14:15.227388+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""fdpn"",""Payload"":""C:1375LT:35.7327LG:-119.5141IT:5.3449ET:-0.0000IP:82454.0533EP:9.9604e\u002B12IA:1704.8955EA:-9.4385e\u002B206MX:221MY:120MZ:-150AX:-12AY:0AZ:0GX:5GY:2,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1375,35.7327,-119.5141,5.3449,-0.0000,82454.0533,9.9604e+12,1704.8955,-9.4385e+206,221,120,-150,-12,0,0,5,2,
3636406,2023-06-10 23:14:27.624049+00,2023-06-10 23:14:27.62405+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""yt4q"",""Payload"":""C:1386LT:35.7312LG:-119.5136IT:6.1916ET:-0.0000IP:84378.5303EP:9.9604e\u002B12IA:1517.3410EA:-9.4385e\u002B206MX:206MY:230MZ:-147AX:-11AY:0AZ:0GX:5GY:0,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1386,35.7312,-119.5136,6.1916,-0.0000,84378.5303,9.9604e+12,1517.3410,-9.4385e+206,206,230,-147,-11,0,0,5,0,
3636407,2023-06-10 23:15:02.380375+00,2023-06-10 23:15:02.380376+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""giho"",""Payload"":""C:1419LT:35.7175LG:-119.5064IT:12.5160ET:-0.0000IP:98692.6699EP:9.9604e\u002B12IA:221.4955EA:-9.4385e\u002B206MX:261MY:-50MZ:-189AX:-7AY:1AZ:0GX:3GY:1,GZ:-"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1419,35.7175,-119.5064,12.5160,-0.0000,98692.6699,9.9604e+12,221.4955,-9.4385e+206,261,-50,-189,-7,1,0,3,1,-
3636408,2023-06-10 23:15:04.33049+00,2023-06-10 23:15:04.330491+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""w78v"",""Payload"":""C:1430LT:35.7164LG:-119.5061IT:13.2579ET:-0.0000IP:100126.0819EP:9.9604e\u002B12IA:100.2971EA:-9.4385e\u002B206MX:233MY:201MZ:-137AX:-2AY:-5AZ:-7GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1430,35.7164,-119.5061,13.2579,-0.0000,100126.0819,9.9604e+12,100.2971,-9.4385e+206,233,201,-137,-2,-5,-7,0,0,0
3636409,2023-06-10 23:15:05.949572+00,2023-06-10 23:15:05.949573+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""ch5f"",""Payload"":""C:1441LT:35.7164LG:-119.5061IT:12.8443ET:-0.0000IP:100138.0746EP:9.9604e\u002B12IA:99.2890EA:-9.4385e\u002B206MX:237MY:197MZ:-138AX:-2AY:-5AZ:-7GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1441,35.7164,-119.5061,12.8443,-0.0000,100138.0746,9.9604e+12,99.2890,-9.4385e+206,237,197,-138,-2,-5,-7,0,0,0
3636410,2023-06-10 23:15:16.60355+00,2023-06-10 23:15:16.603551+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""c49s"",""Payload"":""C:1452LT:35.7164LG:-119.5061IT:12.6554ET:-0.0000IP:100143.6802EP:9.9604e\u002B12IA:98.8179EA:-9.4385e\u002B206MX:235MY:199MZ:-140AX:-2AY:-5AZ:-7GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1452,35.7164,-119.5061,12.6554,-0.0000,100143.6802,9.9604e+12,98.8179,-9.4385e+206,235,199,-140,-2,-5,-7,0,0,0
3636411,2023-06-10 23:15:20.769579+00,2023-06-10 23:15:20.76958+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""xmt5"",""Payload"":""C:1463LT:35.7164LG:-119.5061IT:12.5925ET:-0.0000IP:100148.0935EP:9.9604e\u002B12IA:98.4469EA:-9.4385e\u002B206MX:242MY:206MZ:-140AX:-3AY:-5AZ:-7GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1463,35.7164,-119.5061,12.5925,-0.0000,100148.0935,9.9604e+12,98.4469,-9.4385e+206,242,206,-140,-3,-5,-7,0,0,0
3636412,2023-06-10 23:15:21.779755+00,2023-06-10 23:15:21.779756+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""tgx9"",""Payload"":""C:1474LT:35.7164LG:-119.5061IT:12.5970ET:-0.0000IP:100144.5672EP:9.9604e\u002B12IA:98.7433EA:-9.4385e\u002B206MX:233MY:199MZ:-139AX:-3AY:-5AZ:-7GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,1474,35.7164,-119.5061,12.5970,-0.0000,100144.5672,9.9604e+12,98.7433,-9.4385e+206,233,199,-139,-3,-5,-7,0,0,0
